station_name,date,pm25,pm25_aqi
Mandir Marg,16/06/2015,95.06818181818181,216.89393939393938
Mandir Marg,17/06/2015,95.51086956521739,218.3695652173913
Mandir Marg,18/06/2015,104.01428571428572,246.71428571428572
Mandir Marg,19/06/2015,104.15,247.16666666666669
Mandir Marg,20/06/2015,62.44578313253012,108.15261044176705
Mandir Marg,21/06/2015,50.75555555555555,84.59259259259258
Mandir Marg,22/06/2015,83.3375,177.79166666666669
Mandir Marg,23/06/2015,106.76470588235294,255.88235294117646
Mandir Marg,24/06/2015,144.0,318.46153846153845
Mandir Marg,25/06/2015,36.21739130434783,60.36231884057972
Mandir Marg,26/06/2015,56.4125,94.02083333333334
Mandir Marg,27/06/2015,48.40963855421687,80.68273092369478
Mandir Marg,28/06/2015,63.214285714285715,110.71428571428572
Mandir Marg,29/06/2015,34.053333333333335,56.75555555555556
Mandir Marg,30/06/2015,51.43037974683544,85.71729957805907
Mandir Marg,01/07/2015,53.782051282051285,89.63675213675214
Mandir Marg,02/07/2015,53.9041095890411,89.84018264840184
Mandir Marg,03/07/2015,40.108695652173914,66.84782608695653
Mandir Marg,04/07/2015,84.0,180.0
Mandir Marg,05/07/2015,107.62745098039215,258.75816993464053
Mandir Marg,06/07/2015,50.3968253968254,83.994708994709
Mandir Marg,07/07/2015,43.557377049180324,72.59562841530054
Mandir Marg,08/07/2015,56.458333333333336,94.09722222222223
Mandir Marg,09/07/2015,66.63736263736264,122.12454212454215
Mandir Marg,10/07/2015,37.95,63.25000000000001
Mandir Marg,11/07/2015,30.705882352941178,51.1764705882353
Mandir Marg,12/07/2015,23.387096774193548,38.97849462365591
Mandir Marg,13/07/2015,27.318181818181817,45.53030303030303
Mandir Marg,14/07/2015,29.488888888888887,49.148148148148145
Mandir Marg,15/07/2015,45.51851851851852,75.8641975308642
Mandir Marg,16/07/2015,49.42857142857143,82.38095238095238
Mandir Marg,17/07/2015,70.8048780487805,136.01626016260167
Mandir Marg,18/07/2015,63.95238095238095,113.17460317460316
Mandir Marg,19/07/2015,50.9125,84.85416666666667
Mandir Marg,20/07/2015,34.98795180722892,58.31325301204819
Mandir Marg,21/07/2015,33.55,55.916666666666664
Mandir Marg,22/07/2015,32.36231884057971,53.93719806763285
Mandir Marg,23/07/2015,33.4,55.666666666666664
Mandir Marg,24/07/2015,40.41772151898734,67.36286919831224
Mandir Marg,25/07/2015,41.67948717948718,69.46581196581198
Mandir Marg,26/07/2015,26.13235294117647,43.55392156862745
Mandir Marg,27/07/2015,20.741935483870968,34.56989247311828
Mandir Marg,28/07/2015,20.9,34.833333333333336
Mandir Marg,29/07/2015,26.473684210526315,44.12280701754386
Mandir Marg,30/07/2015,20.244444444444444,33.74074074074074
Mandir Marg,31/07/2015,23.863013698630137,39.7716894977169
Mandir Marg,01/08/2015,27.725,46.208333333333336
Mandir Marg,02/08/2015,35.861111111111114,59.768518518518526
Mandir Marg,03/08/2015,35.373333333333335,58.95555555555556
Mandir Marg,04/08/2015,40.25,67.08333333333334
Mandir Marg,05/08/2015,52.773809523809526,87.95634920634922
Mandir Marg,06/08/2015,46.76744186046512,77.94573643410854
Mandir Marg,07/08/2015,45.83720930232558,76.3953488372093
Mandir Marg,08/08/2015,54.45454545454545,90.75757575757575
Mandir Marg,09/08/2015,43.01190476190476,71.68650793650794
Mandir Marg,10/08/2015,57.604651162790695,96.0077519379845
Mandir Marg,11/08/2015,67.6891891891892,125.63063063063065
Mandir Marg,12/08/2015,49.229885057471265,82.04980842911877
Mandir Marg,13/08/2015,48.4,80.66666666666666
Mandir Marg,14/08/2015,54.28235294117647,90.47058823529412
Mandir Marg,15/08/2015,44.05681818181818,73.4280303030303
Mandir Marg,16/08/2015,42.44578313253012,70.7429718875502
Mandir Marg,17/08/2015,50.69767441860465,84.49612403100775
Mandir Marg,18/08/2015,47.34375,78.90625
Mandir Marg,19/08/2015,23.764705882352942,39.6078431372549
Mandir Marg,20/08/2015,25.18840579710145,41.98067632850242
Mandir Marg,21/08/2015,31.185185185185187,51.97530864197531
Mandir Marg,22/08/2015,35.1566265060241,58.59437751004016
Mandir Marg,23/08/2015,33.0125,55.020833333333336
Mandir Marg,24/08/2015,33.15625,55.260416666666664
Mandir Marg,25/08/2015,30.77777777777778,51.2962962962963
Mandir Marg,26/08/2015,35.976470588235294,59.96078431372549
